time,angle
0.000133,-0.398575
0.000200,-0.398232
0.000267,-0.398232
0.000333,-0.398232
0.000400,-0.398232
0.000467,-0.398232
0.000533,-0.398232
0.000600,-0.398060
0.000667,-0.398060
0.000733,-0.398060
0.000800,-0.398060
0.000867,-0.398060
0.000933,-0.398060
0.001000,-0.398060
0.001067,-0.398060
0.001133,-0.398060
0.001200,-0.398060
0.001267,-0.398060
0.001333,-0.398060
0.001400,-0.398060
0.001467,-0.398060
0.001533,-0.398232
0.001600,-0.398403
0.001667,-0.398575
0.001733,-0.398746
0.001800,-0.398918
0.001867,-0.399261
0.001933,-0.399433
0.002000,-0.399776
0.002067,-0.399947
0.002133,-0.400291
0.002200,-0.400634
0.002267,-0.400977
0.002333,-0.401320
0.002400,-0.401492
0.002467,-0.401835
0.002533,-0.402006
0.002600,-0.402349
0.002667,-0.402693
0.002733,-0.403036
0.002800,-0.403379
0.002867,-0.403722
0.002933,-0.404408
0.003000,-0.404408
0.003067,-0.404923
0.003133,-0.405095
0.003200,-0.405266
0.003267,-0.405609
0.003333,-0.405953
0.003400,-0.406296
0.003467,-0.406810
0.003533,-0.406810
0.003600,-0.406982
0.003667,-0.407154
0.003733,-0.407325
0.003800,-0.407668
0.003867,-0.407840
0.003933,-0.408012
0.004000,-0.408526
0.004067,-0.408526
0.004133,-0.408526
0.004200,-0.408698
0.004267,-0.408869
0.004333,-0.408869
0.004400,-0.409213
0.004467,-0.409213
0.004533,-0.409384
0.004600,-0.409556
0.004667,-0.409556
0.004733,-0.409727
0.004800,-0.409727
0.004867,-0.409727
0.004933,-0.409727
0.005000,-0.409727
0.005067,-0.409899
0.005133,-0.409899
0.005200,-0.409899
0.005267,-0.409899
0.005333,-0.409899
0.005400,-0.409899
0.005467,-0.409899
0.005533,-0.409899
0.005600,-0.409899
0.005667,-0.409899
0.005733,-0.409899
0.005800,-0.409899
0.005867,-0.409899
0.005933,-0.409899
0.006000,-0.409899
0.006067,-0.409556
0.006133,-0.409384
0.006200,-0.409041
0.006267,-0.408698
0.006333,-0.408526
0.006400,-0.408183
0.006467,-0.407840
0.006533,-0.407325
0.006600,-0.406982
0.006667,-0.406467
0.006733,-0.406124
0.006800,-0.405781
0.006867,-0.405438
0.006933,-0.404923
0.007000,-0.404580
0.007067,-0.404065
0.007133,-0.403894
0.007200,-0.403379
0.007267,-0.403207
0.007333,-0.402693
0.007400,-0.402521
0.007467,-0.402006
0.007533,-0.401835
0.007600,-0.401492
0.007667,-0.401148
0.007733,-0.400634
0.007800,-0.400462
0.007867,-0.400119
0.007933,-0.399776
0.008000,-0.399433
0.008067,-0.399261
0.008133,-0.398918
0.008200,-0.398746
0.008267,-0.398575
0.008333,-0.398403
0.008400,-0.398232
0.008467,-0.398060
0.008533,-0.397888
0.008600,-0.397888
0.008667,-0.397888
0.008733,-0.397888
0.008800,-0.397888
0.008867,-0.397888
0.008933,-0.397888
0.009000,-0.397888
0.009067,-0.397888
0.009133,-0.397888
0.009200,-0.397888
0.009267,-0.397888
0.009333,-0.397888
0.009400,-0.397888
0.009467,-0.397888
0.009533,-0.397888
0.009600,-0.397888
0.009667,-0.397888
0.009733,-0.397888
0.009800,-0.397888
0.009867,-0.398060
0.009933,-0.398403
0.010000,-0.398575
0.010067,-0.398746
0.010133,-0.399261
0.010200,-0.399261
0.010267,-0.399604
0.010333,-0.399776
0.010400,-0.400119
0.010467,-0.400462
0.010533,-0.400634
0.010600,-0.400977
0.010667,-0.401320
0.010733,-0.401663
0.010800,-0.401835
0.010867,-0.402178
0.010933,-0.402521
0.011000,-0.402864
0.011067,-0.403379
0.011133,-0.403551
0.011200,-0.404065
0.011267,-0.404065
0.011333,-0.404752
0.011400,-0.404923
0.011467,-0.405438
0.011533,-0.405609
0.011600,-0.405781
0.011667,-0.406124
0.011733,-0.406467
0.011800,-0.406639
0.011867,-0.406810
0.011933,-0.407154
0.012000,-0.407325
0.012067,-0.407497
0.012133,-0.407668
0.012200,-0.408183
0.012267,-0.408183
0.012333,-0.408183
0.012400,-0.408355
0.012467,-0.408869
0.012533,-0.408869
0.012600,-0.408869
0.012667,-0.409041
0.012733,-0.409041
0.012800,-0.409556
0.012867,-0.409556
0.012933,-0.409556
0.013000,-0.409556
0.013067,-0.409556
0.013133,-0.409556
0.013200,-0.409556
0.013267,-0.409556
0.013333,-0.409556
0.013400,-0.409556
0.013467,-0.409556
0.013533,-0.409556
0.013600,-0.409556
0.013667,-0.409556
0.013733,-0.409556
0.013800,-0.409556
0.013867,-0.409556
0.013933,-0.409556
0.014000,-0.409556
0.014067,-0.409556
0.014133,-0.409556
0.014200,-0.409556
0.014267,-0.409556
0.014333,-0.409213
0.014400,-0.409041
0.014467,-0.408698
0.014533,-0.408526
0.014600,-0.408183
0.014667,-0.407840
0.014733,-0.407325
0.014800,-0.407154
0.014867,-0.406639
0.014933,-0.406296
0.015000,-0.405781
0.015067,-0.405438
0.015133,-0.404923
0.015200,-0.404752
0.015267,-0.404237
0.015333,-0.403894
0.015400,-0.403551
0.015467,-0.403207
0.015533,-0.402864
0.015600,-0.402693
0.015667,-0.402178
0.015733,-0.401835
0.015800,-0.401492
0.015867,-0.401320
0.015933,-0.400977
0.016000,-0.400634
0.016067,-0.400291
0.016133,-0.399947
0.016200,-0.399604
0.016267,-0.399261
0.016333,-0.399089
0.016400,-0.398746
0.016467,-0.398746
0.016533,-0.398403
0.016600,-0.398232
0.016667,-0.398232
0.016733,-0.398060
0.016800,-0.397888
0.016867,-0.397888
0.016933,-0.397888
0.017000,-0.397888
0.017067,-0.397888
0.017133,-0.397888
0.017200,-0.397888
0.017267,-0.397888
0.017333,-0.397888
0.017400,-0.397888
0.017467,-0.397888
0.017533,-0.397888
0.017600,-0.397888
0.017667,-0.397888
0.017733,-0.397888
0.017800,-0.397888
0.017867,-0.397888
0.017933,-0.397888
0.018000,-0.397888
0.018067,-0.397888
0.018133,-0.398060
0.018200,-0.398232
0.018267,-0.398403
0.018333,-0.398746
0.018400,-0.398918
0.018467,-0.399089
0.018533,-0.399433
0.018600,-0.399947
0.018667,-0.399947
0.018733,-0.400119
0.018800,-0.400462
0.018867,-0.400805
0.018933,-0.401320
0.019000,-0.401320
0.019067,-0.401663
0.019133,-0.402178
0.019200,-0.402178
0.019267,-0.402521
0.019333,-0.402864
0.019400,-0.403207
0.019467,-0.403551
0.019533,-0.403894
0.019600,-0.404237
0.019667,-0.404408
0.019733,-0.404923
0.019800,-0.405095
0.019867,-0.405438
0.019933,-0.405609
0.020000,-0.405953
0.020067,-0.406296
0.020133,-0.406467
0.020200,-0.406639
0.020267,-0.406982
0.020333,-0.406982
0.020400,-0.407497
0.020467,-0.407497
0.020533,-0.407668
0.020600,-0.407840
0.020667,-0.408012
0.020733,-0.408183
0.020800,-0.408355
0.020867,-0.408526
0.020933,-0.408526
0.021000,-0.408869
0.021067,-0.408869
0.021133,-0.408869
0.021200,-0.409041
0.021267,-0.409213
0.021333,-0.409213
0.021400,-0.409213
0.021467,-0.409384
0.021533,-0.409384
0.021600,-0.409384
0.021667,-0.409384
0.021733,-0.409384
0.021800,-0.409384
0.021867,-0.409556
0.021933,-0.409556
0.022000,-0.409556
0.022067,-0.409556
0.022133,-0.409556
0.022200,-0.409556
0.022267,-0.409556
0.022333,-0.409556
0.022400,-0.409556
0.022467,-0.409556
0.022533,-0.409556
0.022600,-0.409384
0.022667,-0.409213
0.022733,-0.408869
0.022800,-0.408698
0.022867,-0.408355
0.022933,-0.408012
0.023000,-0.407668
0.023067,-0.407325
0.023133,-0.406982
0.023200,-0.406639
0.023267,-0.406124
0.023333,-0.405781
0.023400,-0.405266
0.023467,-0.404923
0.023533,-0.404580
0.023600,-0.404237
0.023667,-0.403894
0.023733,-0.403379
0.023800,-0.403207
0.023867,-0.402864
0.023933,-0.402349
0.024000,-0.402178
0.024067,-0.401835
0.024133,-0.401492
0.024200,-0.401148
0.024267,-0.400805
0.024333,-0.400462
0.024400,-0.400119
0.024467,-0.399947
0.024533,-0.399604
0.024600,-0.399261
0.024667,-0.399089
0.024733,-0.398746
0.024800,-0.398575
0.024867,-0.398403
0.024933,-0.398232
0.025000,-0.398060
0.025067,-0.398060
0.025133,-0.397888
0.025200,-0.397888
0.025267,-0.397888
0.025333,-0.397888
0.025400,-0.397717
0.025467,-0.397717
0.025533,-0.397717
0.025600,-0.397717
0.025667,-0.397717
0.025733,-0.397717
0.025800,-0.397717
0.025867,-0.397717
0.025933,-0.397717
0.026000,-0.397717
0.026067,-0.397717
0.026133,-0.397717
0.026200,-0.397717
0.026267,-0.397717
0.026333,-0.397717
0.026400,-0.397888
0.026467,-0.398232
0.026533,-0.398403
0.026600,-0.398575
0.026667,-0.398746
0.026733,-0.399261
0.026800,-0.399261
0.026867,-0.399604
0.026933,-0.399947
0.027000,-0.400119
0.027067,-0.400634
0.027133,-0.400805
0.027200,-0.400977
0.027267,-0.401320
0.027333,-0.401492
0.027400,-0.401835
0.027467,-0.402178
0.027533,-0.402521
0.027600,-0.402864
0.027667,-0.403379
0.027733,-0.403551
0.027800,-0.403894
0.027867,-0.404237
0.027933,-0.404752
0.028000,-0.404923
0.028067,-0.405609
0.028133,-0.405609
0.028200,-0.405953
0.028267,-0.406124
0.028333,-0.406467
0.028400,-0.406639
0.028467,-0.406810
0.028533,-0.407154
0.028600,-0.407154
0.028667,-0.407497
0.028733,-0.407668
0.028800,-0.408183
0.028867,-0.408183
0.028933,-0.408183
0.029000,-0.408355
0.029067,-0.408526
0.029133,-0.408698
0.029200,-0.408869
0.029267,-0.409041
0.029333,-0.409041
0.029400,-0.409213
